X,Y,Psi,Time
1.87671964699614,2.95275114932837,0.57196832574166,59.200000762939
1.87844749854678,2.95386345213529,0.563097213708014,59.25
1.88001228318454,2.95485125774813,0.555314958865864,59.299999237061
1.88161783508555,2.95584740963147,0.544398772103371,59.349998474121
1.88316570165118,2.95678452642247,0.537770707584465,59.400001525879
1.8849968740385,2.95787664376797,0.531234347882204,59.450000762939
1.88712441997858,2.95912673936388,0.526757605429757,59.5
1.88897219120868,2.96020134721922,0.522987151306773,59.549999237061
1.89093080055122,2.96133055416993,0.515269085112595,59.599998474121
1.89350354994139,2.96278749421724,0.507778678456516,59.650001525879
1.89551506867079,2.9639067957611,0.502755260610755,59.700000762939
1.89774319052088,2.96513200754785,0.497716599533956,59.75
1.89955734171573,2.96611771082629,0.492049178755439,59.799999237061
1.90185488562696,2.96734924768079,0.489976336551873,59.849998474121
1.90362159362864,2.96829153508768,0.482885732979283,59.900001525879
1.90546106041358,2.9692559385378,0.473654041803536,59.950000762939
1.90781626644357,2.97046314969052,0.468727636499118,60
1.90996740162664,2.9715524119669,0.46036086728253,60.049999237061
1.91154291043893,2.9723337041065,0.456278632645538,60.099998474121
1.91310401319796,2.97309992835319,0.449900402733413,60.150001525879
1.91514433768988,2.97408526681818,0.445600238320995,60.200000762939
1.91683351834153,2.97489208727994,0.440230660313752,60.25
1.91899967984881,2.97591248438932,0.430013175161931,60.299999237061
1.92054020107117,2.97661902437484,0.425295840535629,60.349998474121
1.92202500031605,2.97729154880757,0.421933658957827,60.400001525879
1.923319272004,2.97787253939104,0.414725208611001,60.450000762939
